design_id,design_label,w_cost,w_gwp,w_profit,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,GWP_annual_ops,Annual_Profit,FoM,FoM_energy_rating,FoM_cost_rating,FoM_co2_rating,FoM_time_rating,Cost_Rating_Norm,GWP_Rating_Norm,Profit_Rating_Norm,Profit_Utility,Utility,Utility_Norm_star_at_design_scenario,AR,CL_cruise,CL_climb,Gamma_deg,SPL_hover,MTOM,m_battery,m_empty,P_req_total_hover,P_req_total_climb,P_req_total_cruise,E_total_req,E_trip,E_hover,E_climb,E_reserve,C_rate_hover,C_rate_climb,C_rate_cruise,C_rate_avg,DOD,n_battery_lifecycle,RPM_hover,FC_a
120,scenario_120,0.30000000000000004,0.45,0.24999999999999994,10.681640612309117,1.0681640612309409,0.9929649108234684,1.5294401020515191,61.1043498091484,52.45781695920259,2.276104176458019,102.95887486612742,28.467029763935887,115926.33152205317,1115945.54035768,0.1166567724783037,0.7118621289708441,-0.12676600739615634,0.27893862572794376,1.5579622366619839,0.9887259675917422,0.7926541340702347,0.6483672463979715,0.4891417512214212,0.20977801716408306,0.8154039622086212,9.999999999999726,0.7000001552423891,0.9461634995451174,4.999999999999998,74.80353879096798,1861.895920215015,544.231683644398,924.864236570617,456273.9100480466,219534.32283271392,107665.26490953953,87077.06938310369,51188.64774659052,7604.565167467443,16058.52917017074,35888.42163651318,3.353526990509996,1.6135357747834322,0.7913193453829725,0.9545940336168589,0.37622688487234246,1867.9012040551913,875.438170398702,4072.301623435161
121,scenario_121,0.30000000000000004,0.5,0.19999999999999996,10.831763035598389,1.0831763035598956,0.9961473979831833,1.5544605059330645,60.07562514838331,52.457816959202546,2.1440346039709377,103.31440805899403,27.467798271985686,108562.84688691037,1081674.5563685072,0.1420386817600939,0.715012031226453,-0.13082270125021256,0.3057555115662778,1.5531061294323028,0.9768977290906239,0.819821042489487,0.6069845970020541,0.44613536244103436,0.20285801789628197,0.8243767593723414,9.999999999999476,0.7000000741325306,0.9145732248903498,5.0000000000000036,74.14793263262375,1850.674624392931,536.4043406552967,921.4702837376346,444877.47988143755,217700.03254123544,105306.52968448932,85824.69450484749,50722.51794335105,7414.624664690626,15924.354232182963,35102.17656149644,3.317478597119138,1.6234024674392666,0.7852772373604725,0.9458371982637491,0.3782409208798425,2024.690702709243,844.9254177503933,3952.3679987716105
122,scenario_122,0.30000000000000004,0.55,0.1499999999999999,10.969548014487184,1.0969548014486938,0.999077303335127,1.5774246690811968,59.17498222708787,52.45781695920259,2.013141546537839,103.86031493255018,26.570942568714575,101857.42467457149,1047026.8401676212,0.1650449529964115,0.7175661564258254,-0.13705159099461744,0.32982488608242727,1.5487160159351143,0.9587359460858947,0.8442045781890049,0.5651470386651386,0.4026562153655209,0.20068664235177786,0.8367053576294919,10.000000000000224,0.7000001203273972,0.8873566048403023,4.999999999999998,73.56653002796241,1841.5730021944714,529.8625988972253,918.9104032972459,435170.84356076637,216287.0644986672,103300.38966025745,84778.01582355607,50344.55260347025,7252.8473926794395,15820.99823647658,34433.46322008582,3.2851599223380856,1.6327784972844948,0.7798277506300766,0.9380243331298082,0.3800574164566411,2201.1688395767997,818.4835170556768,3833.414054136773
123,scenario_123,0.30000000000000004,0.6000000000000001,0.09999999999999987,11.116649276349875,1.1116649276349868,1.0053056954118877,1.601941546058312,58.25880453261931,52.45781695920259,1.8928525276506643,104.60691458558553,25.75639372989882,95710.22219223487,1012177.2993632092,0.18593342639920596,0.7200452460045732,-0.14557041929160097,0.3516853492446094,1.5441109107709612,0.9338973123432855,0.8663503711162545,0.5230657745504776,0.35892380017936826,0.20323246377722215,0.8522859938277862,10.000000000000007,0.7000002904103234,0.8600924923824214,4.999999999999998,72.9679908578335,1833.1848164958471,523.3982767514829,916.986539744364,425586.3806496283,214932.64086063893,101298.0992171568,83743.72428023728,49977.691207851676,7093.106344160472,15721.924655546736,33766.0330723856,3.2524859141001934,1.6425934162002755,0.7741569180997101,0.9299825090919615,0.3819476939667633,2389.7806838450597,791.8128052253586,3715.97915437717
124,scenario_124,0.30000000000000004,0.65,0.04999999999999993,11.244542843069059,1.1244542843069056,1.018140552541862,1.6232571405115093,57.50239564096075,52.45781695920256,1.7737265206594377,105.54172950706905,25.021023096499917,90085.54722244621,977327.9880173029,0.20479212475631162,0.7221221458813968,-0.15623681563025482,0.37142086647318845,1.5401982818448336,0.902796942342503,0.8863434826351528,0.48098478750988316,0.3151916729388932,0.21031210216544066,0.8710115857910944,10.000000000000002,0.7000002619707217,0.8379032572718758,5.000000000000003,72.46860200812934,1827.2197136047528,518.0377441130361,916.3819694917167,417949.5339976206,213718.20816186798,99647.07685748959,82886.0390580858,49670.346772255936,6965.82556662701,15633.091152581082,33215.692285829864,3.2271743806097937,1.6502134108223165,0.76941943315811,0.9233456922361689,0.3835268556139634,2601.4938375108363,769.8984885815642,3600.3942314832
125,scenario_125,0.30000000000000004,0.7000000000000001,-1.1102230246251565e-16,11.36563633525465,1.136563633525464,1.0246461821333868,1.6434393892091075,56.806922108541016,52.45781695920256,1.6615441855377453,106.62763222063518,24.37375194021505,84985.07416931532,942691.7901202961,0.2215662643625797,0.7237691419851622,-0.16862714922670052,0.38879201304369976,1.5365089055561965,0.8666700305863606,0.9039413629730664,0.4391611376715161,0.27172698009249896,0.22156626436257967,0.8927599632570549,10.000000000000007,0.7000002334064653,0.8177574367481341,5.000000000000003,72.0045959977372,1821.9032077380086,513.4819040256168,915.6213037123918,411016.5107780596,212907.3948780376,98191.45246568222,82157.10464409871,49426.620488871304,6850.275179634327,15573.781662374971,32730.484155227405,3.201799382262589,1.6585386414506706,0.7649068190787387,0.9170631198390653,0.38503106030708706,2832.1834891561966,750.0116194167707,3486.7456753383817
126,scenario_126,0.35000000000000003,0.0,0.6499999999999999,10.37163269953433,1.0371632699534314,0.9300772365472423,1.4777721165890552,67.12125513870281,52.45781695920261,3.533216429173951,107.02028266746663,38.99744867271971,190743.08115256263,1320477.0809552756,-0.17310735722531434,0.6830885394809654,-0.17310735722531434,-0.0036716042154136667,1.5833836987636327,0.853606937671614,0.5063551849118649,0.8953416851135676,0.7458067759423517,0.42418682933366847,0.8807345235088838,10.000000000000016,0.648063803744249,1.056967668183921,4.9999999999999964,77.00004676808605,1960.9623065709775,611.2116221121489,956.9506844588436,510412.6272425899,237490.2191913018,127041.6888966461,97793.85953794382,55446.629905728456,8506.87712070983,17371.96973714152,42347.22963221537,3.340333257923137,1.5542258072293371,0.8314088561184833,0.9983951216282987,0.3628637146271722,1057.7450761398027,962.348585267563,4891.168208293459
127,scenario_127,0.35000000000000003,0.05,0.5999999999999999,10.30865696554984,1.030865696554985,0.9323888819546989,1.4672761609249731,66.20548952990967,52.45781695920256,3.3814776880614827,105.79688059447284,37.284546559664555,178743.8496142382,1300122.0106449658,-0.13396731303241038,0.6888878785414665,-0.15914813268557979,0.042298424539775614,1.5798126991539714,0.8943083174371936,0.5529252292022948,0.8707626786179585,0.7202633579974846,0.37857108958552654,0.8631117797339076,9.999999999999991,0.6667268544395868,1.057936861618136,5.000000000000003,77.00003976249646,1938.9973349916836,597.3683619799399,948.8289730117572,505450.89026748174,234426.6589407309,122971.5227564099,95578.9379167904,54588.43033132043,8424.181504458029,17147.87597807198,40990.50758546997,3.3845173091671374,1.569729325227325,0.8234217316017776,0.9926287012667355,0.3655260894660742,1120.2198775651423,970.683411693932,4794.046491304475
128,scenario_128,0.35000000000000003,0.1,0.5499999999999999,10.25054838128968,1.025054838128968,0.9351782985614912,1.4575913968816123,65.30365204591676,52.457816959202574,3.2314031106824554,104.76922503643148,35.701706616127055,167646.7089938354,1278293.2991555259,-0.09582233844705121,0.694155151797586,-0.14742240898372236,0.08477790843129783,1.5761981315246827,0.928497403804928,0.5959591689197999,0.8444042316408448,0.6928706793050275,0.33795882131659205,0.8489923356261695,10.0,0.6858448436865053,1.0588260462408987,5.0,77.00003224808039,1918.8105695069578,584.691632767766,941.3189367391997,500884.23857730196,231585.20182536193,119225.08248184675,93550.66124284259,53808.967082227005,8348.070642955034,16940.02865204036,39741.69416061559,3.4266557652364984,1.584323693698865,0.8156441843880586,0.9868370397779536,0.3681186052039804,1188.6490846162253,978.4917837686761,4695.761768377386
129,scenario_129,0.35000000000000003,0.15000000000000002,0.4999999999999999,10.211522944471803,1.021152294447181,0.9399073150199191,1.451087157411967,64.65810280689782,52.45781695920262,3.07461462726331,103.99354121537567,34.35028820511208,158161.82915142973,1256989.0342425585,-0.060686223446328035,0.6977497914656112,-0.1385717254112645,0.12104661447185709,1.5735488476887436,0.9543036391185153,0.6327012657250966,0.8186790605804047,0.6661361245044742,0.30272495052907306,0.8382509938404472,9.999999999999993,0.700000000170309,1.0594189920547996,4.999999999999996,77.0000000040157,1905.2943326862107,576.0564946235344,936.4378380628757,497822.6176598152,229537.24488357038,116676.04538749669,92169.03913976553,53277.02401059997,8297.043627663586,16790.224394261168,38892.015129165564,3.4567624690016077,1.5938523184853801,0.8101708528691931,0.98267370446629,0.36994304904360226,1266.1876763728371,983.7998811668364,4604.381430718004
130,scenario_130,0.35000000000000003,0.2,0.4499999999999999,10.212381969466218,1.0212381969466227,0.9478192183455394,1.4512303282443701,64.6577041752397,52.45781695920258,2.9005554955703374,103.52519330928345,33.37169273658033,151242.52580299668,1239368.0744233665,-0.031214168451368214,0.6980258141525655,-0.133227796601452,0.14730968081127843,1.573547195391829,0.9698851118077235,0.6593071260159993,0.7974015273048048,0.6440237203521113,0.2726428815101975,0.8301519016230652,9.999999999999991,0.7000000049250369,1.0594059361812127,4.999999999999999,77.00000014491391,1905.5914206437585,575.6739489958419,937.1174716479163,497889.9345453176,229162.87901054366,116614.96290836936,92107.83183933474,53236.17753654496,8298.165575755293,16762.840223919397,38871.654302789786,3.4595272925849465,1.5923102263722468,0.8102848017478145,0.9828369063806767,0.3699050660840618,1357.6895931214992,983.682460239321,4532.060360163044
131,scenario_131,0.35000000000000003,0.25,0.3999999999999999,10.213200293739849,1.0213200293739848,0.9549086850348406,1.4513667156233088,64.6573243948355,52.457816959202624,2.732931064863421,103.16879064315224,32.44320564528794,144573.9740845833,1220215.721163302,-0.003582371513859192,0.6982636852691637,-0.12916118191041168,0.17222796304131427,1.57354562121293,0.9817422768263946,0.6845506496447115,0.7742748169565289,0.6199895825922541,0.24584641012858607,0.8244573860830275,10.0,0.7000000089230093,1.059393496988421,4.999999999999996,77.00000026259012,1905.8744468315504,575.3452831569223,937.7291636746285,497954.06363970885,228837.05711644457,116562.80545563919,92055.24530510757,53200.97681989451,8299.234393995148,16739.006955739926,38854.26848521306,3.4619493943353974,1.5909546063248454,0.8103850600186274,0.9829799733877636,0.3698716466604574,1458.018530900746,983.5706261445077,4456.217294470137
132,scenario_132,0.35000000000000003,0.30000000000000004,0.34999999999999987,10.307773362691634,1.0307773362691635,0.9604381961317108,1.4671288937819387,63.88700713079402,52.457816959202574,2.58953487004287,102.88301261984898,31.29007461091426,136247.9188628845,1193566.3157265643,0.025980610199938997,0.7013946116313023,-0.12590040633721905,0.20317512949329006,1.5703141603396227,0.9912498296676765,0.7159017484227198,0.742095320676335,0.5865474529078372,0.22217900514770328,0.82144132714722,10.0,0.7000002694059151,1.034301354524991,5.0,76.5322070707351,1895.3529787556624,568.2972673967279,934.2557113589345,488530.7354007844,226670.44827363137,114569.72301097368,90927.56278347649,52737.65511315194,8142.178923346407,16580.52353112674,38189.90767032456,3.4385576945577063,1.595435778264215,0.8064069956612522,0.9769519514272565,0.37119766811291605,1564.693343763229,959.8894877978101,4354.349440105201
133,scenario_133,0.35000000000000003,0.35000000000000003,0.2999999999999999,10.457712204372438,1.045771220437499,0.9803502978683447,1.49211870072874,62.73229945111463,52.457816959202574,2.467020917020168,102.78621903852091,30.092013314005975,127707.70238057036,1163703.8007610356,0.055266068570120244,0.7061606229003513,-0.12479597520571292,0.2353281123459534,1.5653215479869338,0.9944700566065304,0.7484744023031882,0.7060359537410515,0.5490732172986879,0.20340821318869046,0.821841346740717,9.999999999997561,0.7000001985660284,0.9972507605800106,5.0,75.82269433535137,1881.0096969876445,557.6890345257558,930.520662461889,474906.5804423928,223214.92382541407,111593.6272641122,89230.24552412094,52032.369769416866,7915.10967403988,16327.75831685899,37197.87575470407,3.40624649969129,1.6009991949383058,0.8004003690623646,0.9679551608891545,0.3731998769792117,1673.2563684374998,924.4884618395432,4243.906881469121
134,scenario_134,0.35000000000000003,0.4,0.2499999999999999,10.589205092748266,1.0589205092748262,0.9711737764202045,1.5140341821247105,61.744355975416646,52.45781695920262,2.329204644302271,102.813995706659,29.017173998440132,119786.8747775741,1131844.4128576112,0.08250684065735808,0.7092176616666638,-0.12511291168642052,0.26417412395816436,1.5609017423782294,0.9935459542664516,0.7776969212956584,0.6675653373154341,0.5090931215152492,0.1891534108718308,0.8257111868403799,10.000000000000004,0.7000001561838055,0.9660875075577551,4.999999999999996,75.20608759026545,1868.342411436173,550.0613202125573,925.4810912236157,463312.52131532383,221563.02535177924,109289.4873432933,88009.81123400919,51579.9821195781,7721.875355255397,16206.925002583852,36429.8291144311,3.3691699764403595,1.6111878236859973,0.7947440281826114,0.9595941840135501,0.3750853239391296,1807.8027591887005,894.8898876840012,4128.137177797309
135,scenario_135,0.35000000000000003,0.45,0.1999999999999999,10.726909902442031,1.072690990244203,0.9774934797590591,1.5369849837403387,60.772398916738425,52.4578169592026,2.2037456432029883,103.05380889300363,28.030903774414327,112575.72716621684,1100171.129359618,0.10755274436205593,0.7124502399825451,-0.1278492206969015,0.29064316163013393,1.5564132243258355,0.9855676061945695,0.8045114413228952,0.6293194443282634,0.46934656668926444,0.1799115088274976,0.8328426996290549,10.000000000000002,0.7000002456258704,0.9359114306245016,4.999999999999997,74.59223147993553,1857.3651978303642,542.2893177636795,922.2758800666851,452377.8583687816,219535.70659106033,106994.01935999832,86766.29084218874,51101.6177221893,7539.630972813027,16058.630389531263,35664.67311999944,3.33680080761554,1.61932532616643,0.7892024855014715,0.9514977821568279,0.3769325048328428,1947.8255339846949,865.809063492917,4016.1290578497938
136,scenario_136,0.35000000000000003,0.5,0.1499999999999999,10.86511019284703,1.0865110192854661,0.9887793519071444,1.5600183654745046,59.84595195711173,52.45781695920258,2.0893658601502954,103.46386721310381,27.152709986184348,106138.21322425567,1069204.0424451136,0.13026003410041742,0.7154649497364307,-0.13252805547331908,0.31421169680203304,1.5519991570913645,0.9719253705135469,0.8283876005626694,0.5919262927047003,0.43048621241224827,0.175293960847192,0.8431566238667811,9.999999999992976,0.70000069791676,0.9075944499373416,4.999999999999999,73.99996952145092,1847.8783973848974,535.0058271476921,920.0725702372054,442288.2282252595,217615.02147988815,104836.31497907941,85600.93234363076,50655.49401727095,7371.470470420993,15918.1358304733,34945.43832635981,3.306791857451397,1.627010476802257,0.7838143785311601,0.9437203603559812,0.37872854048961324,2092.938684299324,838.281721838333,3908.9362821707364
137,scenario_137,0.35000000000000003,0.55,0.09999999999999987,10.992712483982706,1.0992712483982705,0.9913384134964955,1.5812854139971173,59.019492615826934,52.45781695920256,1.9682494223591023,104.03557658112848,26.337379547887714,100007.73843658698,1036464.3357258409,0.15131472251854747,0.7177680465998548,-0.13905135604301352,0.3360931361486318,1.5479445312430389,0.952905163978692,0.8505546434622113,0.5523926801035313,0.38940141145731455,0.17512339141242417,0.8565611293071116,10.0,0.7000003667686544,0.8826997630193861,5.000000000000003,73.46505114688424,1839.6535149611511,529.0647798729127,917.7887350882384,433429.8284972006,216354.5276686527,103007.06504984919,84650.36477966607,50314.676429716346,7223.8304749533445,15825.933042429224,34335.68834994973,3.2769509140360102,1.6357507503759627,0.7787860312651513,0.9365239967734839,0.3804046562449496,2265.0409000729337,814.0671166974292,3797.1787684780397
138,scenario_138,0.35000000000000003,0.6000000000000001,0.04999999999999982,11.116182017193175,1.1116182017193175,0.9949209773607,1.6018636695321944,58.251852133047066,52.457816959202546,1.8560278855524737,104.75572657846632,25.614436098274126,94496.97752355877,1004336.1841702005,0.1702664704908468,0.7197900634600172,-0.14726838929564467,0.3554951386996335,1.5440754112117812,0.9289464841817048,0.8702098871631669,0.5135975281468205,0.34908404627650785,0.17920734928012982,0.8729370781688379,10.0,0.7000000006216753,0.8598868678630901,5.0000000000000036,72.96289523241697,1832.592486159405,523.7266489710996,916.0658371883054,425400.8073763768,215284.32267713992,101342.43037747114,83796.26383537595,50015.45370955225,7090.013456272946,15747.649529161159,33780.810125823715,3.249029303451399,1.6442495190961326,0.7740101106297795,0.9297516165721538,0.3819966297900736,2447.383341295862,791.7618507076749,3689.2078030140933
139,scenario_139,0.35000000000000003,0.65,-1.1102230246251565e-16,11.230750116514304,1.1230750116514305,0.9979784625335961,1.6209583527523836,57.56475944101351,52.45781695920258,1.7491846825516766,105.61343329034389,24.969273558618973,89481.27005328794,972527.2446317835,0.187357063138652,0.7214712106788819,-0.15705496792309231,0.372809695248822,1.5405247565068942,0.9004114282272976,0.8877504388486789,0.4751878287640973,0.3091672577502967,0.18735706313865197,0.8921817851311955,10.0,0.7000009924268553,0.8397226027214566,4.999999999999999,72.50900105811402,1826.6976004313988,519.139425049141,914.7581753822584,418362.8759952449,214452.0946808229,99886.90302750231,83062.30800786256,49766.673665361785,6972.714599920748,15686.773592393525,33295.63434250077,3.223510724161573,1.652366083816679,0.7696345005432569,0.9235966182078134,0.38345516648558087,2644.6843667669577,771.9734082623141,3583.6553211377072
140,scenario_140,0.4,0.0,0.6,10.311980206681778,1.0311980206681757,0.9160078839782891,1.4678300344469621,66.27534732301008,52.45781695920258,3.394317421611964,105.88331907747943,37.47467726927599,179942.03438153627,1301781.6600034898,-0.1601344103941097,0.6878124556365773,-0.1601344103941097,0.037195789589729904,1.580088584346375,0.8914325944015096,0.5477559930269814,0.8727667263437447,0.7223460389492294,0.3693538592118938,0.8802330735668507,10.00000000000002,0.6652904698705839,1.0578866249683185,4.999999999999999,77.000055152031,1940.1555668480767,599.2971277821725,948.0584390659247,505712.94486795744,235515.86312955967,123419.89965343804,95887.54044514766,54747.573894001645,8428.549081132624,17227.549247440013,41139.96655114601,3.375373726481596,1.5719472175756057,0.8237643327955185,0.9927109118852576,0.3654118890681606,1115.1147640095926,970.2406410046166,4801.696705446044
141,scenario_141,0.4,0.05,0.5499999999999999,10.256033776996059,1.0256033776996059,0.9185906734895574,1.4585056294993428,65.41484024705447,52.45781695920261,3.2504052543808415,104.8784229470902,35.94691250375976,169235.28616410904,1281089.6923865697,-0.12346109023129472,0.692902906574479,-0.14866837561056032,0.07819719280283013,1.5766491605514603,0.924864497069326,0.5892925596837579,0.8477809120621003,0.6963798512189449,0.327451427566337,0.8656899284460735,10.0,0.6834617167066672,1.0587430258482595,4.9999999999999964,77.00004672620175,1920.7141414930245,587.0763445756925,940.8377969173475,501315.34722089465,232760.99249069864,119813.81373776475,93932.21513211082,53994.27721952257,8355.25578701491,17026.03556181962,39937.937912588255,3.415673970534231,1.585899310311512,0.8163423026309109,0.9871991185680038,0.36788589912302966,1180.010758548079,977.7501075366358,4707.922722053205
142,scenario_142,0.4,0.1,0.5,10.209860516937205,1.0209860516937204,0.9227074953092651,1.4508100861562008,64.6588741546561,52.45781695920259,3.1045310428599224,104.07008250586466,34.56871018609083,159568.41227126072,1259801.618693022,-0.08851911713871989,0.6971096338789399,-0.13944507447947557,0.11518471222430282,1.5735520448067686,0.9517571859117487,0.6267628520523846,0.8220752921052046,0.66966561465254,0.2905732487569101,0.8544168056225403,10.000000000000002,0.7000000632465563,1.0594443646410239,4.999999999999998,77.00000186938132,1904.7196385298334,576.9479822890462,934.9716562407872,497692.42682525085,230391.88364864467,116819.7634770007,92311.67716624742,53371.75600724719,8294.873780420849,16852.73963726197,38939.92115900023,3.4505185361817308,1.597314771668411,0.8099153966256523,0.9823055643073318,0.3700282011247826,1252.0092824496512,984.0272435010122,4615.978189879504
143,scenario_143,0.4,0.15000000000000002,0.44999999999999996,10.210525018808383,1.0210525018808376,0.9299447325520152,1.4509208364680641,64.6585658384652,52.45781695920259,2.937769586599225,103.60051831172069,33.62682322209932,152928.3060161786,1243331.7265118547,-0.05921002726321648,0.6973858524365093,-0.13408726761730894,0.14046261368103005,1.5735507668926478,0.9673791233042556,0.6523706887730875,0.8021876876542459,0.6489976762432398,0.2594834393146888,0.8457917120820759,10.000000000000007,0.7000000237510408,1.0594342012848872,4.999999999999998,77.0000006941426,1904.9493068335892,576.562630314481,935.5866765191078,497744.44981722767,230025.3016319213,116757.4209075311,92250.02085031697,53330.88054780662,8295.740830287128,16825.924841594242,38919.14030251036,3.453185646428297,1.5958391303054518,0.8100242004504993,0.982462743034307,0.369991933183167,1337.5650385071845,983.936341004874,4547.807118326752
144,scenario_144,0.4,0.2,0.39999999999999997,10.211235816041825,1.0211235816041822,0.9371354760001085,1.4510393026736372,64.65823604016455,52.45781695920259,2.77622823672832,103.23123780234307,32.72549723888185,146485.80795986127,1225407.3985646006,-0.03169848991039267,0.6976503934275251,-0.12987371455708316,0.16465195938298832,1.5735493999256274,0.9796647214604076,0.6768757615607471,0.7805438335024946,0.6265045778084153,0.2315827371771305,0.8394585742973103,10.000000000000004,0.7000000008780519,1.0594233591680147,4.999999999999998,77.00000002435428,1905.1950412714828,576.1945396477497,936.2005016249651,497800.12002580345,229671.1435682878,116698.17954609853,92191.12634363997,53291.733161607124,8296.668667096725,16800.018835087718,38899.39318203284,3.4557781150104487,1.5944000004491174,0.8101304092013137,0.982615628066235,0.3699565302662288,1431.282222653469,983.8391363317814,4476.19808159304
145,scenario_145,0.4,0.25,0.35,10.249757154778258,1.0249757154778263,0.9433232724710068,1.4574595257963763,64.3439084972712,52.45781695920256,2.6286305689316474,102.94587974337216,31.759256449036194,139501.10379387287,1203735.2425921855,-0.00461727402134611,0.6990916073136385,-0.12661773084794176,0.19058345690120698,1.5722401857760953,0.9891583025027562,0.7031457252880223,0.7543744293049544,0.59930835940531,0.20675669767798355,0.835480802579842,9.999999999999996,0.7000003504215473,1.049148424606092,5.000000000000003,76.80978540746891,1900.979226447472,573.0885813012873,935.090645146185,493963.1625926286,228571.45392812553,115847.14200790379,91694.17300820598,53078.45900557138,8232.71937654381,16719.578574372143,38615.7140026346,3.447726433292445,1.5953656128280782,0.8085810521288331,0.9802543803997285,0.37047298262372236,1531.810046621158,974.1109028121379,4392.454968765692
146,scenario_146,0.4,0.30000000000000004,0.29999999999999993,10.380158189776783,1.0380158189776774,0.9479449920475389,1.4791930316294628,63.300838086092256,52.45781695920258,2.5021344755673303,102.75473804151449,30.597519905658565,131115.00610213017,1175148.1945590188,0.02393394779346264,0.7031425366108289,-0.12443677170618643,0.22176157379299472,1.567802502825059,0.9955173983127793,0.7347307889449348,0.7198552049256797,0.5634346972371514,0.18578417262656924,0.8345827574862961,10.000000000000009,0.7000001232329822,1.0154085961591557,4.999999999999999,76.1725331874048,1886.957272222967,563.8286039740051,930.3286682489622,481330.3605175953,225847.0458097248,113200.7504819153,90212.57663584084,52478.99314186908,8022.172675293255,16520.29316571135,37733.58349397177,3.4147282143903896,1.602239008222699,0.8030862548231716,0.9719697722172197,0.37230458172560943,1638.565184356654,942.2020689553876,4285.151427514305
147,scenario_147,0.4,0.35000000000000003,0.24999999999999994,10.510788699305094,1.0510788699305096,0.9530409399366164,1.5009647832175155,62.305909386253056,52.45781695920258,2.379628449265171,102.73332087755004,29.53577210901446,123422.94284892279,1146061.5674516282,0.05055030036238832,0.7067897566307947,-0.12419239824354195,0.2502562416263086,1.5634311807838146,0.9962299262242984,0.7635973783070031,0.6847327324552303,0.5269341172104508,0.1696462545744039,0.836934236010978,9.999999999999998,0.7000002813765419,0.9837403657180194,4.999999999999999,75.55666078362434,1874.4091234029288,555.3424035432738,926.2667198596549,469624.8730525362,223449.210967727,110746.5463754259,88854.78456692383,51939.26910844853,7827.08121754227,16344.895987454105,36915.515458475296,3.382596899182698,1.6094518231782398,0.7976811831318852,0.9639198733510905,0.3741062722893716,1754.3150494366441,912.019059564794,4178.761347202212
148,scenario_148,0.4,0.4,0.19999999999999996,10.640209115643433,1.0640209115643435,0.9584266207168152,1.5225348526072389,61.365364884995834,52.457816959202596,2.2606896696435035,102.87361996667275,28.566216215497548,116358.12818470888,1116560.2528905699,0.07524173684930381,0.7100389122930633,-0.12579323457610683,0.27627670827471446,1.559168465444461,0.9915623139705655,0.7899574724180412,0.6491095196059976,0.48991314915344397,0.1581760193101318,0.8424298184766422,9.999999999999998,0.7000003025898874,0.9542642826254856,4.999999999999997,74.96707070594881,1863.2978464071814,547.6333074489975,922.8645389581841,458861.04431482975,221368.38094315722,108488.63290423669,87621.32919183961,51458.45155709406,7647.684071913829,16192.687124545759,36162.877634745564,3.3515933970657157,1.6169095482839952,0.7924180755885855,0.9561716712927827,0.37586064147047166,1880.2102953631993,883.729555993264,4073.2775845049814
149,scenario_149,0.4,0.45,0.14999999999999997,10.766474104753733,1.0766474104753727,0.963979155194362,1.543579017458955,60.487654240669755,52.45781695920256,2.1457741344725583,103.16666804034506,27.686010408756815,109892.84722371778,1086882.6864815645,0.09799985105332447,0.7128952174385151,-0.12913696265343325,0.29989924101488685,1.555070947681941,0.9818128937272921,0.8138883340196401,0.6132734804068919,0.4526710040360275,0.15120052400072992,0.8509659298607888,10.000000000000005,0.700000302944607,0.9271617623017213,5.000000000000003,74.41026601475725,1853.599053781878,540.7130788503874,920.0859749314905,449075.9955457278,219591.666229158,106434.97105337746,86514.092616062,51035.768931602855,7484.59992576213,16062.72373342915,35478.32368445915,3.322101965800496,1.6244598092284566,0.7873674613506247,0.9488163167819006,0.3775441795497917,2016.6201937041612,857.556793379496,3969.2554326628347
150,scenario_150,0.4,0.5,0.09999999999999998,10.889946422140667,1.088994642214066,0.9697769936153777,1.5641577370234443,59.66474185027546,52.45781695920259,2.0345994500295026,103.60715356379559,26.882714725824762,103933.1368325195,1056952.2067388466,0.11895961995188678,0.7154204453447606,-0.13416297696555682,0.32145769748584163,1.5511197511123727,0.9671583750151178,0.8357281783676237,0.5771320451380413,0.4151114799615077,0.14857480595284886,0.8624406437036631,10.000000000000007,0.7000000927190405,0.9021057034466644,4.999999999999998,73.8823204758775,1845.109738818361,534.4606257326147,917.849113085746,440126.74867810775,218068.74329756884,104554.86071216266,85513.70011721838,50662.07987983083,7335.445811301795,15951.324741211054,34851.62023738755,3.2939882003453596,1.6320659206552393,0.7825074901923299,0.9418095992427865,0.37916416993589,2164.952103544595,833.2258422728908,3866.1696890558674
151,scenario_151,0.4,0.55,0.04999999999999993,11.006368387561569,1.1006368387561567,0.975494506350541,1.5835613979269276,58.91858444478018,52.45781695920257,1.9273704323374452,104.18252402010195,26.157686047325313,98482.25605572974,1027112.7430489586,0.13811830931102287,0.7175788150907795,-0.140728051171664,0.34091566238934057,1.5474416816510157,0.9480163676857427,0.8554401148596209,0.5411005129115093,0.37766617121720714,0.15009570240633208,0.8767536358926641,10.000000000000002,0.7000001150240084,0.8796836472994033,5.0,73.3985969713334,1837.9254633778216,528.9914416055373,916.1340217722847,432197.1956813476,216811.941307173,102887.85393558501,84638.63065688597,50342.6793450243,7203.286594689127,15859.39200302469,34295.95131186167,3.2680845978875546,1.639436287658106,0.7779925786573103,0.9353603461610313,0.38066914044756306,2325.6027215426952,811.3474194657249,3764.9452584434466
