tag,success,elapsed_s,gwp_eps,profit_eps,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,Annual_Profit,Utility_Norm,MTOM,AR,SPL_hover,pareto_flag
epsilon_run,1,53.39398503303528,43.751158443927025,1491728.9769727646,10.739626596236342,1.0739626595906853,1.1048250969740914,1.5391044327948726,74.68541442130868,52.45781696129406,3.9999999999999503,117.01554491545205,50.164564037658536,1406838.2818170793,0.0,2181.2070357699376,10.000000000306798,77.87294117962966,1
epsilon_run,1,34.257039070129395,43.751158443927025,1408747.472784692,10.739627253291662,1.073962725303196,1.104827328911751,1.5391045423412297,74.68541683700515,52.45781696112191,3.99999999999992,117.01555245580933,50.16456403407939,1406838.281809553,0.0,2181.20728105056,10.000000000241815,77.8729411791305,1
epsilon_run,1,3.4622180461883545,43.751158443927025,1325765.9685966196,10.3890814806028,1.0389081480602804,0.9348663817378458,1.4806802467671332,67.35858519566034,52.45781695920255,3.576844276147594,107.38907358959706,39.468166289031785,1325765.9679630913,0.0,1967.0596071390516,9.999999999999995,76.99999999915221,1
epsilon_run,1,2.5805177688598633,43.751158443927025,1242784.4644085467,10.207113543953913,1.0207113543953907,0.8812889271170807,1.4503522573256515,64.6601482368938,52.45781695920259,2.933541401075267,103.56370330274005,33.77204139924447,1242784.1119697297,0.0,1903.7710686684338,10.000000000000005,77.00001481815568,1
epsilon_run,1,3.028542995452881,43.751158443927025,1159802.9602204743,10.370436061730738,1.0370436061730737,0.8463902807972493,1.4775726769551227,63.33087942231895,52.45781695920257,2.39624830495188,102.62557099102044,30.41008873777836,1159802.304241127,0.0,1885.2131682021466,10.0,76.18923911715268,1
epsilon_run,1,1.5449471473693848,43.751158443927025,1076821.4560324016,10.39850713997857,1.039850713997857,0.846040886786896,1.4822511899964281,63.111676617040075,52.45781695920258,2.3613384345159956,102.61985800736431,30.137530149507274,1152045.1197998936,0.0,1882.3334170245846,10.0,76.05422421018429,0
epsilon_run,1,0.9937939643859863,43.751158443927025,993839.951844329,10.398507139978575,1.039850713997856,0.8460408867868962,1.4822511899964281,63.111676617040075,52.45781695920258,2.3613384345159956,102.61985800736427,30.137530149507242,1152045.1197998938,0.0,1882.3334170245835,10.000000000000016,76.05422421018426,1
epsilon_run,1,1.9253268241882324,43.751158443927025,910858.4476562564,10.398507139978575,1.0398507139978568,0.846040886786896,1.4822511899964281,63.111676617040075,52.45781695920258,2.3613384345159956,102.61985800736433,30.137530149507278,1152045.1197998936,0.0,1882.3334170245848,10.000000000000007,76.05422421018429,0
epsilon_run,1,1.0535759925842285,43.751158443927025,827876.9434681837,10.39850713997857,1.039850713997857,0.8460408867868966,1.4822511899964281,63.111676617040075,52.45781695920258,2.3613384345159956,102.61985800736431,30.13753014950727,1152045.1197998936,0.0,1882.3334170245844,10.0,76.05422421018429,0
epsilon_run,1,0.9890110492706299,43.751158443927025,744895.4392801111,10.398507139978562,1.0398507139978572,0.8460408867868967,1.4822511899964281,63.111676617040075,52.45781695920258,2.3613384345159956,102.61985800736433,30.137530149507292,1152045.1197998936,0.0,1882.333417024585,9.999999999999991,76.0542242101843,0
epsilon_run,1,1.0609548091888428,43.751158443927025,661913.9350920386,10.39850713997856,1.0398507139978574,0.8460408867868966,1.4822511899964281,63.111676617040075,52.45781695920258,2.3613384345159956,102.61985800736434,30.137530149507302,1152045.1197998933,0.0,1882.3334170245853,9.999999999999988,76.0542242101843,0
epsilon_run,1,0.9738297462463379,43.751158443927025,578932.430903966,10.398507139978559,1.0398507139978574,0.8460408867868966,1.4822511899964281,63.111676617040075,52.45781695920258,2.3613384345159956,102.61985800736433,30.1375301495073,1152045.1197998936,0.0,1882.333417024585,9.999999999999986,76.0542242101843,0
epsilon_run,1,49.55076599121094,47.56960832126451,1491728.9769727646,10.923117397216874,1.0923117396140776,1.1054926133561687,1.5696862329227352,74.10453720377107,52.45781696162779,3.9999999999999973,117.18105739392203,50.110392458892775,1399962.7001953141,0.0,2182.842642551724,10.000000000985157,77.24504403853472,1
epsilon_run,1,57.542234659194946,47.56960832126451,1408747.472784692,10.923117460083427,1.0923117458895475,1.1054928217359392,1.5696862433550889,74.10453742646399,52.45781695942257,3.9999999999997713,117.18105809813618,50.110392455446735,1399962.7001577548,0.0,2182.842665437684,10.000000001087558,77.24504403815799,1
epsilon_run,1,3.4558589458465576,47.56960832126451,1325765.9685966196,10.389081406872716,1.0389081406872713,0.9348666018769967,1.4806802344787853,67.35858392596685,52.457816959202596,3.5768444600852614,107.3890736089316,39.468165467022025,1325765.9682598917,0.0,1967.0595815747836,10.000000000000002,77.00000000160762,1
epsilon_run,1,2.6651837825775146,47.56960832126451,1242784.4644085467,10.207113478133653,1.0207113478133647,0.8812877656019835,1.450352246355608,64.66014861168644,52.45781695920256,2.9335414351792974,103.56370334421331,33.77204634393036,1242784.1142563922,0.0,1903.7710573213421,10.000000000000005,77.00001494216067,1
epsilon_run,1,3.0514798164367676,47.56960832126451,1159802.9602204743,10.370436054105319,1.0370436054105319,0.846390282165006,1.4775726756842196,63.330879482915286,52.45781695920257,2.3962483006773274,102.62557099115492,30.410088736591852,1159802.3042573319,0.0,1885.2131690075328,10.0,76.18923915412071,1
epsilon_run,1,1.5389299392700195,47.56960832126451,1076821.4560324016,10.39850713823504,1.0398507138235042,0.8460408878259352,1.4822511897058401,63.11167663058558,52.45781695920257,2.36133843358932,102.61985800741121,30.137530146150684,1152045.1198088338,0.0,1882.3334172013986,9.999999999999998,76.054224218539,0
